processed
2502.0 -2240.0 0.00000 0.00000 0.00000 0.19900 0.24100    2670.0 -2240.0 0.00000 0.00000 0.00000 0.19900 0.24100    2502.0 -2120.0 -5.00000 0.00000 0.00000 0.00000 0.00000    2670.0 -2120.0 -5.00000 0.00000 0.00000 0.00000 0.00000  1
1270.0 -780.0 1082.72998 0.00000 0.00000 0.00000 0.00000    1290.0 -780.0 1082.72998 0.00000 0.00000 0.00000 0.00000    1270.0 -768.0 1082.72998 0.00000 0.00000 0.00000 0.00000    1290.0 -768.0 1082.72998 0.00000 0.00000 0.00000 0.00000  3
88.0 544.0 0.00000 0.00000 0.00000 0.18469 0.22374    120.0 544.0 0.00000 0.00000 0.00000 0.16560 0.20073    88.0 572.0 0.00000 0.00000 0.00000 0.00000 0.00000    120.0 572.0 0.00000 0.00000 0.00000 0.12613 0.15315  1
1856.0 -202.0 0.00000 0.00000 0.00000 0.00000 0.00000    1888.0 -202.0 0.00000 0.00000 0.00000 0.05100 0.10200    1856.0 -158.0 0.00000 0.00000 0.00000 0.00000 0.00000    1888.0 -158.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-2048.0 -962.0 30.40000 0.00000 0.00000 0.00000 0.00000    -2004.0 -962.0 30.40000 0.00000 0.00000 0.00000 0.00000    -2048.0 -758.0 30.40000 0.00000 0.00000 0.00000 0.00000    -2004.0 -758.0 30.40000 0.00000 0.00000 0.00000 0.00000  3
2564.0 2370.0 16.40000 0.00000 0.00000 0.00000 0.00000    2604.0 2370.0 16.40000 0.00000 0.00000 0.00000 0.00000    2564.0 2398.0 16.40000 0.00000 0.00000 0.00000 0.00000    2604.0 2398.0 16.40000 0.00000 0.00000 0.00000 0.00000  3
-2522.0 -310.0 35.38200 0.00000 0.00000 0.00000 0.00000    -2382.0 -310.0 35.38200 0.00000 0.00000 0.00000 0.00000    -2522.0 -234.0 35.38200 0.00000 0.00000 0.00000 0.00000    -2382.0 -234.0 35.38200 0.00000 0.00000 0.00000 0.00000  1
2872.0 -2136.0 0.00000 0.00000 0.00000 0.28800 0.21422    2888.0 -2136.0 0.00000 0.00000 0.00000 0.37700 0.18744    2872.0 -2120.0 0.00000 0.00000 0.00000 0.00000 0.00000    2888.0 -2120.0 0.00000 0.00000 0.00000 0.37502 0.18804  1
2760.0 -2240.0 0.00000 0.00000 0.00000 0.19900 0.24100    2776.0 -2240.0 0.00000 0.00000 0.00000 0.19900 0.24100    2760.0 -2232.0 0.00000 0.00000 0.00000 0.00000 0.00000    2776.0 -2232.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-912.0 208.0 0.00000 0.00000 0.00000 0.07589 0.09259    -724.0 208.0 0.00000 0.00000 0.00000 0.02023 0.02548    -912.0 20.0 0.00000 0.00000 0.00000 0.14164 0.17185  1
-1610.0 168.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1550.0 168.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1550.0 108.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-1728.0 -62.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1568.0 -62.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1728.0 -222.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-1724.0 170.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1612.0 170.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1724.0 58.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-1550.0 168.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1362.0 168.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1550.0 -20.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-1722.0 -62.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1574.0 -62.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1574.0 86.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
